51385739548,dca,234,66
51385763493,cde,127,223
51385763990,fdc,72,164
51385765550,aeg,202,100
51385765759,bcc,208,13
51385774009,bae,136,192
51385774961,bfb,64,26
51385775233,dgg,239,84
51385800878,bfc,13,107
51385807238,ecg,43,180
51385811277,gfa,288,361
51385823081,fcf,177,15
51385832780,add,245,283
51385854178,cgc,197,370
51385883925,cbf,121,122
51385887511,fcc,14,94
51385914824,eeg,211,94
51385923536,caf,277,134
51385931593,fef,106,581
51385949473,ddc,18,163
51385963544,gde,107,140
51385977844,cdg,91,96
51385981223,bdg,71,328
51386025124,aed,149,29
51386070557,dab,143,403
51386124915,aga,144,273
51386160170,afe,271,236
51386168647,bfa,101,68
51386174142,gdd,18,98
51386186230,faf,33,212
51386199273,gef,59,61
51386212570,fge,133,176
51386217384,cbe,14,101
51386222021,eed,15,31
51386233413,cbd,262,111
51386235968,deg,58,113
51386237360,gec,290,55
51386246979,fae,246,219
51386254863,cad,220,164
51386254928,dgf,153,111
51386265260,cab,156,276
51386267265,ffd,195,63
51386274613,deg,59,107
51386293995,eab,116,258
51386301647,bda,297,18
51386326069,fce,128,82
51386347467,fed,183,9
51386359922,gbe,24,45
51386366770,gge,123,269
51386370375,gfb,167,89
51386372169,eag,24,111
51386373782,eca,295,48
51386423776,ebf,286,134
51386434596,fdf,281,90
51386455651,dbe,155,219
51386456346,ddb,75,75
51386460041,dfg,71,73
51386462703,fff,226,30
51386471005,gge,264,285
51386474596,gdf,287,151
51386482576,aae,104,234
51386529437,cab,5,234
51386531767,ggg,92,39
51386543329,agb,277,98
51386548546,dfe,284,146
51386558649,efa,38,110
51386559268,egf,43,38
51386570634,efe,202,7
51386578696,ccg,260,128
51386591249,cea,279,149
51386598510,gdb,156,25
51386601053,cdd,174,163
51386612674,ecd,247,48
51386620937,edf,167,93
51386623141,dbg,96,79
51386630363,afc,16,40
51386630663,ggb,106,342
51386661979,ceb,11,228
51386664887,gde,251,162
51386695268,fea,49,138
51386695586,edc,174,83
51386770234,geg,89,253
51386800024,gad,251,25
51386802149,cea,271,166
51386811972,ggd,180,449
51386841086,afd,97,173
51386876391,cfa,139,68
51386877771,dgd,86,170
51386878210,ebf,258,125
51386880499,ege,154,29
51386882895,cdc,41,169
51386888104,gcd,102,283
51386893064,egd,84,105
51386895686,edc,158,80
51386918661,dad,44,208
51386933914,fbf,157,121
51386936641,gbd,177,254
51386946704,gga,94,18
51387013153,cgd,213,195
51387061823,def,201,338
51387083958,egc,115,52
51387096909,dbd,173,183
51387100028,bag,196,39
51387125627,deb,244,468
51387145960,gcb,2,45
51387202088,edg,277,250
51387205636,ade,198,610
51387215450,ece,49,179
51387224320,cfb,60,20
51387225382,fac,221,50
51387225684,fcf,37,14
51387225762,cbg,165,95
51387231647,aag,111,124
51387253621,fdb,55,5
51387276503,cgf,130,64
51387293491,gab,253,118
51387336840,beg,94,250
51387339622,dde,252,108
51387342059,adf,259,45
51387349332,cdb,131,214
51387355662,ecc,44,39
51387376420,adb,42,51
51387380548,fgg,54,48
51387405476,fce,289,94
51387409989,abd,97,180
51387413658,acd,226,112
51387429965,dgg,17,70
51387440674,dcb,76,64
51387456133,cec,118,271
51387458604,adc,3,16
51387494292,bcg,77,5
51387516735,aca,266,42
51387522005,fed,268,7
51387572929,ceb,130,184
51387584659,beb,172,226
51387588980,agb,160,93
51387601945,dfb,231,17
51387602230,geb,172,79
51387608069,bdb,100,179
51387609736,cfa,135,59
51387645720,ged,31,18
51387663386,efd,235,37
51387672251,feg,119,50
51387676053,gdd,94,89
51387676440,ebc,181,337
51387680947,fdf,224,89
51387686911,bdd,115,182
51387700807,age,40,91
51387723511,cac,49,5
51387776829,efe,221,7
51387807868,egg,181,362
51387808370,faa,213,144
51387826391,fde,159,58
51387834411,dbd,156,164
51387855260,afd,205,160
51387862471,gee,263,19
51387864218,aac,124,170
51387893503,gca,101,103
51387900611,cbc,22,223
51387904620,fea,77,129
51387919768,eda,200,128
51387928904,edd,291,168
51387944937,cee,252,63
51387947894,afg,200,257
51387962665,bec,14,133
51387964728,bac,207,97
51387981357,eee,56,245
51387985514,gde,254,162
51387992782,aee,282,491
51387996507,dda,101,134
51387999159,eeg,116,94
51387999289,gff,262,159
51388015427,dfe,177,119
51388019383,bdb,169,166
51388037095,eba,280,152
51388061734,dad,93,241
51388063242,gef,19,57
51388077160,fca,73,268
51388081022,gac,44,111
51388107254,ega,16,342
51388123376,gdf,281,122
51388125758,cgg,231,91
51388131643,dba,54,283
51388157389,eaf,2,130
51388175634,ddf,174,41
51388214759,fdd,295,221
51388218485,dbd,120,164
51388227478,cdc,84,184
51388231081,bbb,88,42
51388255312,cfb,215,16
51388257023,dea,65,129
51388261397,acc,216,110
51388269521,cgf,83,58
51388310328,bcf,160,209
51388312144,cgg,74,79
51388320561,bde,213,95
51388334934,ccf,223,5
51388340201,fag,151,45
51388345104,eff,72,168
51388347589,bad,56,112
51388356833,ggc,75,263
51388375148,dfc,114,137
51388381042,gag,255,12
51388396780,aga,15,305
51388416452,ccb,18,158
51388457733,ddg,155,102
51388511962,bgc,99,70
51388533116,acg,290,178
51388552085,aab,258,510
51388557706,dbc,147,72
51388578881,aea,122,106
51388579132,gbd,49,274
51388584226,cab,199,196
51388588565,fgg,227,56
51388613304,dgb,153,132
51388668172,gce,155,244
51388693480,dcg,129,36
51388698291,bbc,283,178
51388712840,aec,67,243
51388733661,edb,81,369
51388747499,acb,126,146
51388767249,cga,29,93
51388780629,baf,216,251
51388780877,agg,197,320
51388782160,fgc,129,55
51388785400,abe,84,207
51388791738,afe,116,257
51388816698,bdd,112,160
51388819494,cdg,267,110
51388849755,eba,242,156
51388851537,fbg,230,272
51388871336,fad,114,93
51388873334,bed,27,29
51388954109,dcb,222,61
51388983813,abc,61,89
51389005286,caa,212,210
51389007599,eeg,73,87
51389011224,bfd,81,409
51389017852,geg,96,258
51389072880,gdg,197,95
51389085623,dcf,230,238
51389092415,eac,153,191
51389101316,dcd,107,5
51389106321,bbb,200,44
51389114792,fcb,146,37
51389158571,gdc,93,138
51389161891,fbd,43,104
51389178238,baf,259,235
51389183927,cab,96,162
51389216041,cgb,20,29
51389219241,gee,10,19
51389225634,ddd,286,190
51389255156,eea,136,107
51389257142,cea,106,149
51389260743,bdc,297,230
51389261211,ece,36,205
51389281353,dac,16,142
51389297906,bff,206,315
51389325405,ace,266,30
51389328266,ege,111,32
51389331264,gae,245,120
51389338583,abf,139,102
51389340782,gbf,51,27
51389348415,gcb,144,49
51389360042,dff,212,115
51389401585,gea,78,33
51389405436,dce,248,255
51389420235,gda,89,168
51389445768,ced,42,5
51389475265,bee,79,71
51389481235,bab,98,176
51389492549,bbd,281,92
51389499171,fgd,284,31
51389549584,dea,105,109
51389613408,fdc,136,167
51389614182,adf,141,36
51389622159,dga,214,94
51389629031,aca,21,49
51389661930,edf,140,79
51389697738,eeg,15,69
51389736515,fga,220,58
51389745700,feb,38,17
51389749223,efg,130,171
51389766841,edc,69,86
51389778831,bcd,154,85
51389806849,feg,48,46
51389811040,ade,169,561
51389840776,cgd,16,157
51389845644,agd,275,160
51389860898,faf,100,175
51389867304,bfd,52,335
51389877162,baf,258,242
51389952777,def,268,348
51389968028,dgb,195,141
51389971236,fda,243,445
51389972013,gea,113,33
51389986272,fbe,255,81
51389996418,eed,1,26
51390007069,ddg,248,86
51390011121,edb,124,354
51390011272,ggf,128,153
51390050055,egd,91,95
51390051398,fbb,108,105
51390075898,cfg,270,10
51390122738,bbb,272,38
51390123248,dfe,17,120
51390128876,fgb,168,23
51390133860,gfb,176,97
51390135333,bgg,243,5
51390138354,ggb,140,352
51390147408,ead,143,414
51390150760,fcc,221,78
51390152679,cbf,249,100
51390154322,bda,179,16
51390162780,gfg,267,41
51390173628,bgf,220,21
51390179554,eaa,152,23
51390214863,cda,211,102
51390233598,dbe,74,219
51390244600,daa,88,91
51390248165,caf,107,117
51390255155,dfc,50,149
51390258293,cdg,289,103
51390267181,ffc,184,191
51390270468,ffg,122,171
51390312157,aff,41,121
51390317289,bfe,47,52
51390318136,gdd,229,83
51390335289,fcd,206,68
51390350446,efb,274,91
51390369449,fcg,22,88
51390370057,aee,186,545
51390376196,ede,165,218
51390377433,bfd,191,304
51390397172,bgb,129,179
51390400057,ffd,14,64
51390407605,eee,107,227
51390424286,fae,16,219
51390437244,dfa,203,239
51390446471,dae,30,94
51390482566,cea,125,177
51390494796,age,95,89
51390496612,aad,141,208
51390551627,daf,102,44
51390562805,dbf,38,8
51390577045,dab,106,322
51390581996,ccf,188,5
51390592710,ggd,131,408
51390606895,ebd,241,272
51390609593,afc,141,38
51390646532,dde,78,100
51390647755,dge,35,216
51390673003,aga,148,326
51390673812,bdc,241,202
51390680440,ddd,253,224
51390691261,ecg,115,196
51390699472,ebe,98,139
51390726691,efc,234,264
51390736618,fgf,41,213
51390752740,gba,87,351
51390806877,aba,261,30
51390851984,edb,248,361
51390866604,abg,167,830
51390872887,eeb,52,95
51390895298,dbb,194,55
51390939607,deb,20,453
51390947787,gaf,291,11
51390995091,cfe,23,425
51390997660,adb,234,60
51390999913,gfe,203,111
51391003824,gfa,152,361
51391014992,agf,173,5
51391019094,ddd,222,237
51391020978,ddb,69,84
51391026447,gbb,5,6
51391027174,dba,230,268
51391050118,fee,84,170
51391059215,eec,267,162
51391112051,cfc,194,153
51391137176,gde,67,142
51391161950,abe,25,231
51391176255,dea,149,122
51391184039,cgd,171,171
51391191330,gbc,275,171
51391194035,aef,293,139
51391207027,dgb,136,132
51391218774,deg,22,112
51391218972,fda,227,458
51391230151,ceg,255,214
51391260066,dgd,74,161
51391262001,gcb,229,49
51391279126,eae,179,281
51391300784,fcf,210,14
51391318640,aae,260,224
51391323339,ebb,9,162
51391330232,cac,82,5
51391346173,fdc,254,158
51391358038,egb,36,91
51391383584,dce,283,298
51391388342,aeb,178,5
51391392152,bde,287,78
51391402619,bga,259,145
51391402934,add,297,322
51391408493,cdf,77,80
51391414177,cca,45,155
51391416604,ecc,235,46
51391434437,afa,92,36
51391437377,efg,224,181
51391439827,acf,247,168
51391454506,fcc,236,85
51391455156,afb,171,59
51391463302,abb,212,74
51391467826,bae,244,178
51391470502,bda,263,17
51391484343,gcg,287,61
51391511922,bea,20,167
51391538547,cce,124,92
51391545395,gbg,268,390
51391558067,cba,105,247
51391559229,dad,187,214
51391563103,cae,34,43
51391581291,fbb,18,118
51391596308,aec,46,277
51391598317,bcc,27,14
51391612074,dfg,140,59
51391618638,dag,30,262
51391623000,ddb,280,78
51391657726,aca,224,49
51391681451,aef,90,161
51391714451,dda,200,155
51391733838,dee,222,19
51391749138,gbc,9,164
51391761131,gad,55,21
51391763493,ecf,247,28
51391790490,eag,229,91
51391830132,gbc,55,132
51391839272,fbc,185,72
51391900656,cec,94,227
51391940018,cef,222,62
51391955410,bbg,250,5
51391965794,aeg,237,96
51391982807,fea,73,127
51391995301,bgd,211,207
51391995784,agd,283,144
51392001065,caf,14,100
51392018616,dgf,185,91
51392029686,ggf,97,157
51392054011,bed,294,33
51392083168,egg,87,311
51392088574,cdc,115,211
51392094102,ded,201,300
51392103199,gfc,86,17
51392110895,ddc,241,180
51392146214,efd,204,32
51392152737,dgg,90,58
51392154887,cae,224,49
51392156359,fag,285,37
51392188771,bgg,155,5
51392205045,acg,266,197
51392205064,gfd,262,12
51392233116,gfe,44,130
51392239254,aae,132,219
51392260253,bba,100,56
51392282629,cfd,19,13
51392285994,ffe,59,13
51392290729,dac,281,134
51392291010,bcg,259,5
51392302564,agf,239,5
51392304810,cfa,264,53
51392310385,dcd,49,5
51392360043,fdd,191,223
51392403277,ggg,277,36
51392425275,ecd,118,50
51392431062,ceb,242,200
51392450686,fbc,33,76
51392463039,fed,92,7
51392510991,aaf,95,171
51392517697,gcf,241,83
51392524401,aab,12,474
51392531068,add,64,276
51392550592,gbc,198,109
51392554595,gdd,76,95
51392563580,ebc,111,316
51392566133,ege,45,34
51392607265,gaa,79,37
51392608725,fbc,189,83
51392608896,bcb,61,117
51392610600,fdf,250,105
51392613406,eed,130,28
51392623296,ebg,143,157
51392639726,bbe,268,36
51392649707,cad,144,154
51392662645,abc,195,97
51392669019,bgg,126,5
51392684641,edd,57,181
51392694495,ddg,25,83
51392699432,bgd,74,171
51392736246,abf,39,111
51392742067,gdg,105,88
51392743955,dec,124,71
51392747474,afb,171,56
51392749724,bef,146,57
51392758754,cae,185,52
51392759911,bca,160,23
51392779394,aae,230,258
51392792979,baa,224,95
51392798461,bge,101,206
51392800447,cdf,280,68
51392807054,dcb,191,58
51392834983,ceg,32,181
51392835202,fgf,103,249
51392848294,ece,40,241
51392853258,efe,197,7
51392858459,abc,204,93
51392862405,eac,196,156
51392864241,dfd,109,233
51392870677,afg,79,264
51392888602,cda,168,99
51392891029,bfg,150,110
51392916518,agc,65,8
51392921896,dgd,12,144
51392936850,bfb,1,21
51392937796,eda,222,106
51392971465,ccc,22,21
51392974961,gca,16,104
51392978312,bea,226,188
51392996636,abb,255,71
51393001100,gaf,295,11
51393018217,gbg,98,456
51393031471,dgb,194,112
51393073884,beg,79,257
51393085481,egf,253,39
51393117027,dba,268,318
51393118210,abd,85,153
51393149265,ded,81,321
51393171314,edf,216,67
51393199423,eeg,132,80
51393201569,bbe,272,36
51393260292,gac,258,95
51393286867,cdc,151,196
51393294125,gec,104,65
51393304462,bbf,45,79
51393331256,gdc,262,132
51393338613,cbb,188,193
51393346660,fge,257,205
51393352981,cde,185,202
51393355719,fda,165,412
51393363549,fef,226,499
51393364269,dac,52,125
51393368571,fab,89,185
51393397615,bgf,2,20
51393404174,dee,3,19
51393426931,aaa,45,25
51393430849,cee,98,71
51393447618,fec,30,112
51393451524,aca,132,54
51393453568,ffc,258,196
51393453605,gde,126,157
51393484054,ffd,115,66
51393486082,dgc,7,198
51393493265,cdg,10,82
51393500433,fde,103,62
51393508167,fgf,21,291
51393535358,gbb,21,5
51393561309,bda,226,13
51393607830,cff,146,109
51393610803,dcc,102,323
51393613313,fcd,279,80
51393679777,fff,296,30
51393696880,eff,105,171
51393701798,cbc,134,209
51393713194,dab,265,325
51393723050,egd,6,104
51393735638,cag,282,337
51393755452,ddf,254,44
51393756783,cfb,298,14
51393774670,afc,76,32
51393781209,ege,206,34
51393782875,ega,277,297
51393797473,fag,157,34
51393850790,agg,18,259
51393861199,gdc,254,122
51393880313,ada,160,33
51393882204,faf,164,162
51393882577,eff,183,194
51393890113,aec,16,221
51393895064,cgf,123,46
51393911802,dcb,56,59
51393914354,dcg,128,38
51393950906,ffa,128,149
51393973969,ccc,61,17
51393982363,gdc,142,103
51393983890,aeg,9,80
51393993125,dad,51,196
51393993260,fec,153,99
51394019060,bag,245,32
51394030850,fba,192,356
51394036811,bcc,76,13
51394042900,aeb,114,5
51394047761,dec,184,66
51394063742,ccd,54,142
51394088316,adg,110,50
51394102258,fae,241,183
51394114701,bad,163,100
51394143799,aef,130,188
51394154069,fac,124,46
51394155575,abc,176,102
51394167454,fdg,27,157
51394180400,fcc,46,81
51394223380,cbb,37,158
51394226692,ceb,139,218
51394230730,cge,87,670
51394240606,gab,74,130
51394255087,bae,101,165
51394258391,aed,143,28
51394263767,cab,99,187
51394270544,bcd,38,80
51394322320,bfc,299,105
51394323044,ebd,79,318
51394343468,ccg,163,145
51394440229,bce,131,302
51394445199,fea,237,140
51394445357,caa,86,168
51394466351,gag,19,12
51394543576,dag,107,256
51394552953,ece,187,277
51394568590,ced,234,5
51394583747,egf,27,42
51394584586,gaa,68,39
51394605001,fef,204,464
51394607242,gff,124,136
51394631405,dcd,199,5
51394645291,ecb,31,42
51394649152,ebe,135,159
51394662736,eef,241,5
51394691278,gfb,174,99
51394694487,eaf,161,119
51394707002,gdf,275,108
51394760192,ead,266,393
51394774458,fcd,177,68
51394796107,cfg,173,11
51394826958,fab,31,162
51394835836,bab,288,176
51394861308,cce,292,109
51394884871,gcc,204,13
51394899977,ffb,148,129
51394911853,baa,80,106
51394913761,abb,246,73
51394937488,cgc,166,407
51394953478,bdf,101,49
51394986242,cdc,229,231
51394996671,gec,191,61
51395010690,eeb,60,106
51395010869,gga,53,14
51395030225,cef,19,62
51395033423,gae,233,136
51395065679,bdb,239,164
51395080188,fgf,175,258
51395107127,ggg,207,33
51395118249,cgb,178,32
51395124817,aag,195,121
51395142091,aac,103,161
51395162683,efa,191,130
51395192221,eab,290,281
51395206611,gca,43,108
51395220188,egc,104,48
51395221725,dae,90,110
51395235334,fbb,237,133
51395254884,daa,97,99
51395256380,ged,269,20
51395258700,gbd,40,326
51395302653,gfg,287,40
51395303159,afb,42,65
51395303744,dca,240,75
51395311206,bdd,20,166
51395316824,bba,131,49
51395318318,dca,222,70
51395323873,cff,27,113
51395325667,fcc,187,78
51395331484,cbd,28,108
51395333089,cfc,189,166
51395358017,dbf,35,6
51395364614,aae,125,242
51395366563,cdb,52,222
51395400165,cdd,29,187
51395418014,cad,158,175
51395419171,ccb,52,180
51395435716,bfe,286,60
51395437467,fcg,53,83
51395444459,ddg,281,87
51395451105,gef,85,57
51395482848,ebc,200,262
51395505233,agd,97,141
51395514003,gee,171,15
51395535560,bbg,270,5
51395561006,gge,296,279
51395586697,cgb,143,25
51395594068,dga,39,77
51395605618,ceb,233,209
51395609311,ace,292,32
51395613481,cbe,48,114
51395619786,bgc,164,73
51395623981,feg,228,37
51395634138,dee,13,18
51395641996,ebf,9,132
51395644088,bdg,108,275
51395668121,fce,94,87
51395682699,bba,33,48
51395684208,cgb,263,26
51395713331,bag,68,27
51395752051,cgg,68,64
51395761199,ebg,123,183
51395796347,adb,170,69
51395840383,gdb,93,20
51395843469,ced,240,5
51395843834,efg,207,159
51395852409,bbd,37,97
51395860738,bfc,248,119
51395864939,acd,171,103
51395883758,ede,63,257
51395927815,aed,10,24
51395929347,ada,265,32
51395944390,cga,100,100
51395948882,dbg,190,90
51395960408,fbd,106,94
51395975984,gda,128,142
51396038754,fcb,244,42
51396052811,dda,255,184
51396055540,cbg,108,76
51396056684,dga,69,68
51396067089,ccf,104,5
51396069499,dae,91,105
51396072672,ggc,53,307
51396123030,geg,53,239
51396124013,gdg,238,101
51396129825,bfa,60,65
51396139665,egb,68,80
51396147172,edf,156,64
51396159694,cdc,58,265
51396174153,bdc,240,169
51396178961,gea,57,35
51396186339,gae,234,140
51396213201,gbe,32,38
51396247575,fgd,148,31
51396249678,eca,3,45
51396269535,cbd,151,114
51396278222,fda,234,490
51396283791,efd,4,31
51396288071,gcd,223,277
51396333530,geb,151,75
51396349499,adc,299,13
51396353219,dbb,95,56
51396372295,dfg,76,53
51396374431,cgd,240,172
51396387919,gdc,249,93
51396405337,fbc,195,81
51396424302,baf,292,222
51396425853,dce,274,303
51396428534,cca,25,153
51396482807,gce,76,290
51396499688,cbg,288,79
51396508679,aff,38,125
51396516247,dgc,252,160
51396519411,gff,233,126
51396547788,dcf,147,242
51396570697,edg,143,277
51396589284,dfb,215,18
51396621493,aba,202,27
51396630784,baf,127,177
51396644711,fba,247,320
51396668536,ecb,299,44
51396672189,afe,99,228
51396674109,eac,192,159
51396683358,abc,270,113
51396690195,dfd,297,256
51396709422,fad,229,108
51396714938,gfb,68,84
51396723803,egg,77,292
51396759970,fdb,298,5
51396762261,cea,245,166
51396770199,ecd,16,53
51396780078,fga,252,65
51396832117,fed,158,6
51396852727,fba,30,262
51396852759,gae,239,156
51396876623,bcf,253,171
51396917285,fbf,231,101
51396927314,faa,246,115
51396930359,ged,274,19
51396932424,fca,47,284
51396938095,gca,140,102
51396950028,fag,170,35
51396977074,fbb,88,138
51396977696,cga,156,80
51396978285,fdf,255,100
51397002539,abf,239,104
51397027463,ecc,174,47
51397037273,abb,158,79
51397044962,caf,145,107
51397062223,aad,249,232
51397066938,acc,72,115
51397071210,beb,75,230
51397073418,cff,190,115
51397074960,ffg,76,140
51397131475,bac,212,79
51397140736,dfc,123,134
51397166948,cde,41,214
51397206155,dcg,144,31
51397207432,eec,77,150
51397212232,gdd,183,77
51397243058,dge,139,177
51397243873,aea,232,98
51397273770,ccf,43,5
51397274041,adf,261,30
51397299812,fff,175,27
51397304840,gbb,96,5
51397333903,agb,60,101
51397339097,cfg,152,12
51397339312,abc,66,126
51397352992,age,63,89
51397382974,bbb,33,41
51397383133,abg,298,664
51397388128,afd,120,176
51397417980,aaa,228,23
51397421273,ecc,199,49
51397426573,gab,81,106
51397428098,cag,190,303
51397455998,dcb,167,56
51397457694,dbc,23,78
51397489859,gga,2,13
51397491640,edb,240,335
51397499946,gdf,17,105
51397507845,cba,125,254
51397521044,gce,230,304
51397537331,fgg,168,57
51397543832,gfd,127,11
51397564384,cbf,249,115
51397570974,bce,258,274
51397571457,ecg,17,229
51397602224,ged,45,21
51397612221,gee,72,16
51397616496,ggd,182,326
51397622181,ecc,155,50
51397671446,bec,210,155
51397677743,dbe,297,203
51397683857,egg,9,268
51397694823,fgb,168,18
51397699086,gag,58,10
51397716182,eac,49,155
51397722598,egg,84,249
51397747275,dcb,211,48
51397749059,fcd,264,66
51397749881,agd,34,119
51397754909,feb,9,14
51397772109,fbf,92,109
51397811942,ebf,185,129
51397828064,gad,2,17
51397839510,cdb,192,210
51397845578,dcc,32,264
51397892695,ebd,157,346
51397913822,eec,285,141
51397919799,fbg,204,258
51397957796,gcd,208,224
51397966653,deg,282,114
51397971292,baa,54,125
51397972332,aeg,58,76
51397976353,aga,141,303
51398003715,eed,144,27
51398045242,baf,24,184
51398047426,dcd,264,5
51398064777,adg,82,50
51398066095,edd,191,153
51398071556,ccb,137,174
51398079883,fdg,275,135
51398100898,gcg,120,68
51398117463,def,87,341
51398129292,afg,27,227
51398168117,cab,149,196
51398174870,bee,79,74
51398175166,fag,143,33
51398188508,bdf,45,56
51398211764,dbd,163,145
51398216511,bge,242,236
51398221368,add,298,303
51398250133,gbe,130,41
51398260553,dfe,45,133
51398265432,afa,70,33
51398275919,gfb,51,70
51398280456,fcf,152,12
51398299034,efb,122,79
51398316692,ged,85,19
51398332610,aca,286,62
51398338926,abd,258,145
51398341167,dfa,84,284
51398351179,ace,45,36
51398365340,bgb,282,213
51398468188,bbg,43,5
51398510600,cfg,292,12
51398531249,aga,148,318
51398533658,geg,12,212
51398550103,ebc,175,264
51398571482,gga,155,12
51398603508,caf,163,112
51398608279,eff,242,197
51398610416,edc,2,79
51398624378,acb,233,162
51398641448,egb,38,91
51398655246,fgc,26,45
51398656872,bbc,189,169
51398657386,eba,36,177
51398661195,bdf,104,49
51398671538,cgd,48,170
51398682883,bcg,199,5
51398724621,aee,179,485
51398738886,dff,87,110
51398741107,ddb,102,86
51398784353,fbb,184,153
51398795677,ecf,250,25
51398869214,cga,161,87
51398881044,bcd,29,86
51398888400,ade,54,555
51398909843,efe,50,7
51398915911,bbe,206,29
51398950287,eac,296,130
51398954385,aba,147,28
51398976389,dea,111,123
51398983736,fce,185,93
51398990583,dga,3,65
51398990702,fab,274,152
51398997510,eag,188,105
51399019746,bde,86,81
51399020029,cfe,75,454
51399041183,gbf,290,26
51399057365,eee,211,233
51399067039,ggb,264,390
51399086075,gca,273,85
51399106270,fef,198,552
51399124787,dfb,201,18
51399127328,fba,184,277
51399128307,ega,25,341
51399137412,bdb,291,170
51399202597,gdc,269,101
51399215271,efe,117,5
51399218394,eea,205,112
51399244870,cbe,200,103
51399246865,fda,211,460
51399275949,bff,17,286
51399320462,gbg,243,401
51399320760,ead,168,393
51399323213,bcb,170,138
51399348694,fdd,13,185
51399377289,abf,224,121
51399378289,acg,283,202
51399388831,gad,3,15
51399408830,bff,280,300
51399461185,egc,86,39
51399472208,bed,93,28
51399500186,eaa,197,23
51399545783,ecd,29,49
51399553944,bcd,56,72
51399567664,bee,151,66
51399577581,fbe,28,89
51399590093,deb,110,539
51399606543,fed,241,6
51399626225,fec,177,109
51399664123,fcf,105,12
51399665773,gfe,222,144
51399671330,fgb,235,17
51399676454,abe,17,200
51399681746,bdb,219,154
51399686885,aac,141,154
51399711556,dba,181,289
51399718910,gfa,125,350
51399729243,dde,2,81
51399741897,daf,200,49
51399742367,eee,286,253
51399755940,ggf,255,153
51399767981,dac,114,148
51399780934,cae,242,42
51399786006,gbf,225,23
51399805535,acb,121,152
51399805598,bga,213,136
51399830568,dcc,148,300
51399830882,egd,101,121
51399851316,aab,114,545
51399917676,cag,259,303
51399923818,fff,94,31
51399939464,dbd,196,120
51399968354,gag,104,8
51399994934,dgg,61,46
51399994936,bgd,131,174
51400027238,gad,80,17
51400048930,cfd,152,13
51400050557,aca,125,73
51400058309,add,280,327
51400086861,eae,56,303
51400088627,bfd,143,343
51400103255,deg,219,109
51400116185,dgf,269,72
51400116249,aba,97,32
51400121205,gcf,151,86
51400150576,cee,30,56
51400157192,ceg,290,190
51400165297,gfc,53,15
51400194706,gcb,57,52
51400215091,cec,163,208
51400225214,cff,55,92
51400235239,aaf,68,150
51400237673,gba,180,410
51400244682,dfg,210,57
51400246039,efc,157,261
51400248391,fad,298,99
51400276006,eaf,135,116
51400288918,gbc,57,95
51400320085,bea,207,180
51400329721,ebb,296,173
51400338306,dcb,224,52
51400369705,cfg,232,11
51400372948,feg,76,39
51400379150,bag,213,26
51400385696,bda,294,15
51400405518,bad,197,89
51400413092,eea,106,127
51400437314,ebe,43,144
51400439061,ddf,261,40
51400439127,ddd,94,279
51400449099,gee,164,15
51400472764,eeb,62,97
51400488333,cee,259,59
51400499666,ddc,37,180
51400513110,bag,265,26
51400524587,bfg,199,113
51400553506,bef,10,67
51400570337,ecc,86,56
51400575680,bcc,55,14
51400586968,cab,126,188
51400627977,eee,67,212
51400665051,abd,116,163
51400688753,ffe,295,15
51400713388,gfc,99,14
51400742774,acg,9,161
51400760281,ccd,83,151
51400786318,acc,281,125
51400788008,fee,279,163
51400794637,cfa,60,62
51400803363,beg,98,246
51400819858,gef,228,64
51400837032,ccg,24,131
51400854022,eda,141,122
51400866952,bgd,4,161
51400869489,gcg,265,67
51400878593,fca,130,320
51400886521,ffa,65,129
51400914855,cac,127,5
51400939801,cda,132,84
51400951357,cdg,38,72
51400962930,aba,155,34
51400981940,gdb,282,19
51400996074,cgb,187,27
51401003051,cdd,18,207
51401006728,dbb,170,52
51401020004,efa,234,146
51401021153,cae,294,49
51401026866,cbd,123,118
51401041493,ddb,218,81
51401062233,acf,140,146
51401071990,ceb,35,236
51401081574,aec,246,181
51401096881,abe,170,162
51401112352,bcg,273,5
51401113253,fbc,132,76
51401134294,dcd,2,5
51401137638,ege,292,37
51401160473,cge,292,643
51401164368,bee,240,64
51401172242,ebd,220,283
51401175574,bfc,61,132
51401176540,aab,242,506
51401179992,fdc,179,161
51401184247,cde,280,201
51401184736,baa,176,130
51401218403,acc,213,126
51401220929,bbc,48,189
51401237325,aff,238,127
51401237429,dad,290,207
51401294065,bgg,93,5
51401311327,gea,172,37
51401317246,dgd,131,152
51401323946,gge,229,295
51401331781,dbe,62,237
51401332839,aed,66,22
51401336431,gec,106,70
51401337972,ggf,195,153
51401341311,bec,210,156
51401344047,dcb,117,51
51401356783,cgd,21,198
51401357963,ecf,167,26
51401369507,ecd,228,50
51401378667,gae,237,159
51401382486,adg,168,55
51401388315,faf,208,174
51401391881,agc,118,7
51401403776,eaa,230,26
51401421278,fde,269,71
51401424679,eec,254,153
51401428785,gca,229,68
51401452412,fee,108,154
51401472446,gcc,281,13
51401494620,ebg,154,215
51401499964,cab,118,163
51401504751,ffc,295,203
51401507351,bdc,111,175
51401508018,dag,188,268
51401534446,dgf,74,70
51401561741,fee,259,146
51401567782,geg,132,214
51401574195,agd,20,123
51401581838,fca,117,336
51401602281,abf,135,118
51401606034,bbb,132,43
51401633264,cfe,2,394
51401635736,afb,12,62
51401647839,dcc,281,315
51401683977,ccc,89,16
51401709431,ffc,198,225
